O_id,D_id,flow
b120,a157,100
b120,a158,458
b120,a159,64
b120,a160,531
b120,a161,4
b120,a162,125
b120,a163,0
b120,a164,622
b120,a165,720
b120,a166,545
b120,a167,500
b120,a168,763
b120,a169,535
b120,a170,582
b120,a171,537
b120,a172,512
b120,a173,590
b120,a174,617
b120,a175,401
b120,a176,297
b120,a177,290
b120,a178,414
b120,a179,400
b120,a180,543
b120,a181,231
b120,a182,279
b120,a183,196
b120,a184,218
b120,a185,349
b120,a186,138
b120,a187,155
b120,b188,280
b120,c189,173
b120,c190,139
b120,c191,174
b120,c192,134
b120,b193,1494
b120,a194,379
b120,a195,169
b121,b122,0
b121,a123,694
b121,a124,899
b121,a125,718
b121,a126,628
b121,a127,532
b121,a128,1092
b121,b129,104
b121,b130,0
b121,a131,313
b121,a132,279
b121,a133,380
b121,c134,339
b121,c135,284
b121,c136,517
b121,c137,252
b121,c138,611
b121,c139,443
b121,a140,757
b121,a141,853
b121,a142,554
b121,a143,616
b121,a144,757
b121,a145,566
b121,a146,857
b121,a147,707
b121,a148,172
b121,a149,549
b121,a150,990
b121,a151,504
b121,a152,565
b121,a153,868
b121,a154,862
b121,a155,456
b121,a156,339
b121,a157,96
b121,a158,659
b121,a159,102
b121,a160,737
b121,a161,3
b121,a162,0
b121,a163,0
b121,a164,472
b121,a165,585
b121,a166,155
b121,a167,557
b121,a168,113
b121,a169,821
b121,a170,853
b121,a171,843
b121,a172,844
b121,a173,860
b121,a174,742
b121,a175,685
b121,a176,521
b121,a177,531
b121,a178,704
b121,a179,684
b121,a180,839
b121,a181,452
b121,a182,532
b121,a183,388
b121,a184,440
b121,a185,657
b121,a186,265
b121,a187,342
b121,b188,525
b121,c189,294
b121,c190,179
b121,c191,220
b121,c192,160
b121,b193,742
b121,a194,374
b121,a195,197
b122,a123,466
b122,a124,581
b122,a125,403
b122,a126,504
b122,a127,361
b122,a128,1381
b122,b129,0
b122,b130,0
b122,a131,210
b122,a132,171
b122,a133,228
b122,c134,477
b122,c135,385
b122,c136,739
b122,c137,349
b122,c138,1015
b122,c139,629
b122,a140,293
b122,a141,398
b122,a142,182
b122,a143,245
b122,a144,261
b122,a145,186
b122,a146,312
b122,a147,508
b122,a148,1675
b122,a149,12
b122,a150,254
b122,a151,249
b122,a152,251
b122,a153,357
b122,a154,333
b122,a155,302
b122,a156,231
b122,a157,301
b122,a158,448
b122,a159,1369
b122,a160,407
b122,a161,1125
b122,a162,46
b122,a163,8
b122,a164,232
b122,a165,126
b122,a166,199
b122,a167,335
b122,a168,45
b122,a169,374
b122,a170,388
b122,a171,398
b122,a172,404
b122,a173,390
b122,a174,348
b122,a175,338
b122,a176,265
b122,a177,284
b122,a178,346
b122,a179,336
b122,a180,394
b122,a181,280
b122,a182,296
b122,a183,232
b122,a184,288
b122,a185,376
b122,a186,166
b122,a187,286
b122,b188,623
b122,c189,417
b122,c190,208
b122,c191,64
b122,c192,40
b122,b193,568
b122,a194,91
b122,a195,52
a123,a124,0
a123,a125,0
a123,a126,0
a123,a127,0
a123,a128,0
a123,b129,504
a123,b130,267
a123,a131,1698
a123,a132,2613
a123,a133,2248
a123,c134,219
a123,c135,128
a123,c136,126
a123,c137,192
a123,c138,273
a123,c139,518
a123,a140,1742
a123,a141,2687
a123,a142,1197
a123,a143,1973
a123,a144,1078
a123,a145,909
a123,a146,1157
a123,a147,992
a123,a148,287
a123,a149,918
a123,a150,43
a123,a151,2799
a123,a152,2725
a123,a153,0
a123,a154,424
a123,a155,171
a123,a156,654
a123,a157,2180
a123,a158,1374
a123,a159,522
a123,a160,2287
a123,a161,303
a123,a162,1328
a123,a163,595
a123,a164,2308
a123,a165,848
a123,a166,2133
a123,a167,2742
a123,a168,1087
a123,a169,2817
a123,a170,2788
a123,a171,860
a123,a172,364
a123,a173,1009
a123,a174,2396
a123,a175,2398
a123,a176,2771
a123,a177,2117
a123,a178,1224
a123,a179,2707
a123,a180,2659
a123,a181,779
a123,a182,1702
a123,a183,1534
a123,a184,479
a123,a185,20
a123,a186,2048
a123,a187,324
a123,b188,981
a123,c189,313
a123,c190,12
a123,c191,1
a123,c192,0
a123,b193,12
a123,a194,200
a123,a195,196
a124,a125,0
a124,a126,0
a124,a127,19
a124,a128,0
a124,b129,393
a124,b130,407
a124,a131,1917
a124,a132,2444
a124,a133,1966
a124,c134,223
a124,c135,130
a124,c136,170
a124,c137,185
a124,c138,350
a124,c139,513
a124,a140,1743
a124,a141,2518
a124,a142,1213
a124,a143,1943
a124,a144,1174
a124,a145,958
a124,a146,1287
a124,a147,1196
a124,a148,486
a124,a149,176
a124,a150,0
a124,a151,2534
a124,a152,2520
a124,a153,0
a124,a154,5
a124,a155,382
a124,a156,1516
a124,a157,2246
a124,a158,1583
a124,a159,776
a124,a160,2338
a124,a161,571
a124,a162,1346
a124,a163,851
a124,a164,1421
a124,a165,44
a124,a166,1720
a124,a167,2227
a124,a168,614
a124,a169,2543
a124,a170,2533
a124,a171,467
a124,a172,83
a124,a173,483
a124,a174,1549
a124,a175,1944
a124,a176,2410
a124,a177,1670
a124,a178,793
a124,a179,2259
a124,a180,2170
a124,a181,812
a124,a182,1276
a124,a183,1728
a124,a184,618
a124,a185,4
a124,a186,2392
a124,a187,842
a124,b188,928
a124,c189,304
a124,c190,11
a124,c191,1
a124,c192,0
a124,b193,34
a124,a194,230
a124,a195,209
a125,a126,0
a125,a127,0
a125,a128,32
a125,b129,419
a125,b130,170
a125,a131,706
a125,a132,1853
a125,a133,1045
a125,c134,146
a125,c135,78
a125,c136,68
a125,c137,128
a125,c138,184
a125,c139,410
a125,a140,2210
a125,a141,2944
a125,a142,1577
a125,a143,2500
a125,a144,1355
a125,a145,1182
a125,a146,1420
a125,a147,1168
a125,a148,292
a125,a149,749
a125,a150,17
a125,a151,2777
a125,a152,2942
a125,a153,0
a125,a154,145
a125,a155,0
a125,a156,342
a125,a157,2427
a125,a158,1613
a125,a159,541
a125,a160,2634
a125,a161,268
a125,a162,1372
a125,a163,588
a125,a164,2058
a125,a165,534
a125,a166,2172
a125,a167,2803
a125,a168,989
a125,a169,2843
a125,a170,2923
a125,a171,67
a125,a172,12
a125,a173,181
a125,a174,2069
a125,a175,1387
a125,a176,2331
a125,a177,954
a125,a178,191
a125,a179,2173
a125,a180,2109
a125,a181,27
a125,a182,508
a125,a183,471
a125,a184,5
a125,a185,0
a125,a186,1816
a125,a187,425
a125,b188,1522
a125,c189,221
a125,c190,3
a125,c191,0
a125,c192,0
a125,b193,8
a125,a194,249
a125,a195,258
a126,a127,0
a126,a128,0
a126,b129,559
a126,b130,326
a126,a131,1454
a126,a132,2445
a126,a133,2299
a126,c134,279
a126,c135,176
a126,c136,174
a126,c137,250
a126,c138,332
a126,c139,564
a126,a140,1202
a126,a141,2081
a126,a142,806
a126,a143,1426
a126,a144,699
a126,a145,594
a126,a146,748
a126,a147,680
a126,a148,232
a126,a149,1111
a126,a150,142
a126,a151,2534
a126,a152,2285
a126,a153,357
a126,a154,1685
a126,a155,87
a126,a156,306
a126,a157,1650
a126,a158,928
a126,a159,412
a126,a160,1613
a126,a161,268
a126,a162,1163
a126,a163,535
a126,a164,2505
a126,a165,1850
a126,a166,1918
a126,a167,2387
a126,a168,1190
a126,a169,2398
a126,a170,2274
a126,a171,1910
a126,a172,1644
a126,a173,2180
a126,a174,2683
a126,a175,2645
a126,a176,2635
a126,a177,2521
a126,a178,2091
a126,a179,2655
a126,a180,2661
a126,a181,894
a126,a182,2138
a126,a183,1330
a126,a184,522
a126,a185,134
a126,a186,1408
a126,a187,1
a126,b188,468
a126,c189,381
a126,c190,25
a126,c191,2
a126,c192,1
a126,b193,11
a126,a194,128
a126,a195,128
a127,a128,27
a127,b129,463
a127,b130,169
a127,a131,159
a127,a132,1198
a127,a133,655
a127,c134,156
a127,c135,85
a127,c136,75
a127,c137,136
a127,c138,195
a127,c139,423
a127,a140,1808
a127,a141,2712
a127,a142,1256
a127,a143,2143
a127,a144,1034
a127,a145,911
a127,a146,1078
a127,a147,845
a127,a148,206
a127,a149,1398
a127,a150,556
a127,a151,2800
a127,a152,2935
a127,a153,19
a127,a154,1247
a127,a155,0
a127,a156,0
a127,a157,1988
a127,a158,1210
a127,a159,402
a127,a160,2178
a127,a161,202
a127,a162,1174
a127,a163,445
a127,a164,2671
a127,a165,1986
a127,a166,2107
a127,a167,2803
a127,a168,1189
a127,a169,2953
a127,a170,2873
a127,a171,520
a127,a172,344
a127,a173,975
a127,a174,2812
a127,a175,1909
a127,a176,2683
a127,a177,1373
a127,a178,651
a127,a179,2747
a127,a180,2727
a127,a181,1
a127,a182,478
a127,a183,90
a127,a184,0
a127,a185,0
a127,a186,341
a127,a187,113
a127,b188,1494
a127,c189,231
a127,c190,5
a127,c191,0
a127,c192,0
a127,b193,6
a127,a194,186
a127,a195,197
a128,b129,933
a128,b130,1651
a128,a131,1025
a128,a132,1048
a128,a133,1070
a128,c134,325
a128,c135,222
a128,c136,467
a128,c137,256
a128,c138,600
a128,c139,392
a128,a140,527
a128,a141,923
a128,a142,344
a128,a143,558
a128,a144,347
a128,a145,276
a128,a146,391
a128,a147,427
a128,a148,776
a128,a149,257
a128,a150,0
a128,a151,875
a128,a152,814
a128,a153,39
a128,a154,252
a128,a155,577
a128,a156,773
a128,a157,980
a128,a158,530
a128,a159,1097
a128,a160,796
a128,a161,1293
a128,a162,1399
a128,a163,1443
a128,a164,1024
a128,a165,380
a128,a166,1221
a128,a167,1075
a128,a168,1173
a128,a169,958
a128,a170,965
a128,a171,951
a128,a172,554
a128,a173,826
a128,a174,1035
a128,a175,1052
a128,a176,970
a128,a177,1067
a128,a178,1014
a128,a179,1036
a128,a180,1066
a128,a181,864
a128,a182,1058
a128,a183,1010
a128,a184,753
a128,a185,435
a128,a186,1032
a128,a187,151
a128,b188,1
a128,c189,353
a128,c190,41
a128,c191,3
a128,c192,2
a128,b193,94
a128,a194,69
a128,a195,60
b129,b130,0
b129,a131,331
b129,a132,289
b129,a133,372
b129,c134,241
b129,c135,142
b129,c136,508
b129,c137,137
b129,c138,896
b129,c139,464
b129,a140,405
b129,a141,430
b129,a142,275
b129,a143,367
b129,a144,335
b129,a145,257
b129,a146,383
b129,a147,551
b129,a148,2014
b129,a149,0
b129,a150,5
b129,a151,400
b129,a152,400
b129,a153,152
b129,a154,84
b129,a155,428
b129,a156,353
b129,a157,331
b129,a158,509
b129,a159,1643
b129,a160,430
b129,a161,1500
b129,a162,23
b129,a163,253
b129,a164,5
b129,a165,0
b129,a166,26
b129,a167,148
b129,a168,0
b129,a169,443
b129,a170,434
b129,a171,373
b129,a172,276
b129,a173,209
b129,a174,153
b129,a175,455
b129,a176,418
b129,a177,435
b129,a178,454
b129,a179,455
b129,a180,385
b129,a181,417
b129,a182,443
b129,a183,377
b129,a184,418
b129,a185,448
b129,a186,277
b129,a187,396
b129,b188,622
b129,c189,218
b129,c190,23
b129,c191,8
b129,c192,5
b129,b193,462
b129,a194,89
b129,a195,64
b130,a131,107
b130,a132,92
b130,a133,120
b130,c134,156
b130,c135,81
b130,c136,439
b130,c137,72
b130,c138,803
b130,c139,335
b130,a140,159
b130,a141,131
b130,a142,117
b130,a143,145
b130,a144,146
b130,a145,115
b130,a146,166
b130,a147,330
b130,a148,1416
b130,a149,0
b130,a150,130
b130,a151,136
b130,a152,142
b130,a153,104
b130,a154,77
b130,a155,146
b130,a156,116
b130,a157,18
b130,a158,218
b130,a159,558
b130,a160,112
b130,a161,195
b130,a162,0
b130,a163,0
b130,a164,4
b130,a165,0
b130,a166,0
b130,a167,21
b130,a168,0
b130,a169,155
b130,a170,145
b130,a171,146
b130,a172,136
b130,a173,102
b130,a174,42
b130,a175,162
b130,a176,141
b130,a177,147
b130,a178,163
b130,a179,161
b130,a180,147
b130,a181,138
b130,a182,150
b130,a183,122
b130,a184,141
b130,a185,165
b130,a186,88
b130,a187,137
b130,b188,415
b130,c189,126
b130,c190,8
b130,c191,4
b130,c192,2
b130,b193,882
b130,a194,53
b130,a195,31
a131,a132,0
a131,a133,0
a131,c134,70
a131,c135,38
a131,c136,32
a131,c137,62
a131,c138,92
a131,c139,219
a131,a140,1571
a131,a141,2259
a131,a142,1126
a131,a143,2043
a131,a144,794
a131,a145,754
a131,a146,793
a131,a147,552
a131,a148,127
a131,a149,1348
a131,a150,1633
a131,a151,1943
a131,a152,2954
a131,a153,1630
a131,a154,2790
a131,a155,0
a131,a156,0
a131,a157,1384
a131,a158,819
a131,a159,253
a131,a160,1631
a131,a161,122
a131,a162,786
a131,a163,268
a131,a164,2553
a131,a165,2588
a131,a166,1557
a131,a167,2238
a131,a168,944
a131,a169,2906
a131,a170,2538
a131,a171,1607
a131,a172,1804
a131,a173,2342
a131,a174,2860
a131,a175,2105
a131,a176,2089
a131,a177,1603
a131,a178,1280
a131,a179,2909
a131,a180,2945
a131,a181,0
a131,a182,156
a131,a183,0
a131,a184,0
a131,a185,64
a131,a186,0
a131,a187,225
a131,b188,1342
a131,c189,110
a131,c190,2
a131,c191,0
a131,c192,0
a131,b193,3
a131,a194,140
a131,a195,173
a132,a133,0
a132,c134,48
a132,c135,25
a132,c136,22
a132,c137,41
a132,c138,64
a132,c139,146
a132,a140,2353
a132,a141,2655
a132,a142,1863
a132,a143,2858
a132,a144,1243
a132,a145,1260
a132,a146,1160
a132,a147,679
a132,a148,155
a132,a149,1208
a132,a150,1623
a132,a151,17
a132,a152,1787
a132,a153,2212
a132,a154,2874
a132,a155,159
a132,a156,38
a132,a157,1555
a132,a158,1103
a132,a159,275
a132,a160,2005
a132,a161,127
a132,a162,755
a132,a163,270
a132,a164,2562
a132,a165,2511
a132,a166,1574
a132,a167,2364
a132,a168,880
a132,a169,2554
a132,a170,2922
a132,a171,1696
a132,a172,2083
a132,a173,2468
a132,a174,2953
a132,a175,1032
a132,a176,74
a132,a177,25
a132,a178,904
a132,a179,1704
a132,a180,2579
a132,a181,32
a132,a182,0
a132,a183,0
a132,a184,53
a132,a185,385
a132,a186,0
a132,a187,2216
a132,b188,973
a132,c189,72
a132,c190,1
a132,c191,0
a132,c192,0
a132,b193,4
a132,a194,223
a132,a195,311
a133,c134,52
a133,c135,26
a133,c136,24
a133,c137,44
a133,c138,71
a133,c139,161
a133,a140,2360
a133,a141,2814
a133,a142,1858
a133,a143,2859
a133,a144,1242
a133,a145,1258
a133,a146,1180
a133,a147,786
a133,a148,180
a133,a149,1438
a133,a150,1631
a133,a151,26
a133,a152,1866
a133,a153,848
a133,a154,2530
a133,a155,122
a133,a156,33
a133,a157,1813
a133,a158,1173
a133,a159,338
a133,a160,2211
a133,a161,159
a133,a162,960
a133,a163,341
a133,a164,2772
a133,a165,2650
a133,a166,1880
a133,a167,2680
a133,a168,1082
a133,a169,2570
a133,a170,2964
a133,a171,384
a133,a172,705
a133,a173,1252
a133,a174,2901
a133,a175,417
a133,a176,82
a133,a177,32
a133,a178,102
a133,a179,1640
a133,a180,2242
a133,a181,0
a133,a182,0
a133,a183,0
a133,a184,24
a133,a185,0
a133,a186,0
a133,a187,2286
a133,b188,1014
a133,c189,78
a133,c190,1
a133,c191,0
a133,c192,0
a133,b193,4
a133,a194,224
a133,a195,308
c134,c135,0
c134,c136,0
c134,c137,0
c134,c138,0
c134,c139,0
c134,a140,21
c134,a141,44
c134,a142,12
c134,a143,20
c134,a144,16
c134,a145,11
c134,a146,19
c134,a147,29
c134,a148,47
c134,a149,352
c134,a150,259
c134,a151,33
c134,a152,29
c134,a153,156
c134,a154,148
c134,a155,107
c134,a156,101
c134,a157,75
c134,a158,31
c134,a159,51
c134,a160,41
c134,a161,62
c134,a162,128
c134,a163,133
c134,a164,113
c134,a165,160
c134,a166,109
c134,a167,76
c134,a168,152
c134,a169,42
c134,a170,44
c134,a171,76
c134,a172,112
c134,a173,93
c134,a174,78
c134,a175,50
c134,a176,40
c134,a177,54
c134,a178,69
c134,a179,46
c134,a180,57
c134,a181,77
c134,a182,58
c134,a183,66
c134,a184,90
c134,a185,104
c134,a186,87
c134,a187,257
c134,b188,507
c134,c189,0
c134,c190,2366
c134,c191,113
c134,c192,60
c134,b193,6
c134,a194,4
c134,a195,3
c135,c136,0
c135,c137,0
c135,c138,0
c135,c139,16
c135,a140,12
c135,a141,26
c135,a142,7
c135,a143,11
c135,a144,9
c135,a145,7
c135,a146,12
c135,a147,18
c135,a148,27
c135,a149,252
c135,a150,163
c135,a151,18
c135,a152,15
c135,a153,87
c135,a154,87
c135,a155,58
c135,a156,55
c135,a157,49
c135,a158,20
c135,a159,28
c135,a160,24
c135,a161,33
c135,a162,84
c135,a163,85
c135,a164,68
c135,a165,97
c135,a166,69
c135,a167,46
c135,a168,88
c135,a169,23
c135,a170,25
c135,a171,41
c135,a172,63
c135,a173,52
c135,a174,44
c135,a175,27
c135,a176,22
c135,a177,28
c135,a178,37
c135,a179,25
c135,a180,32
c135,a181,39
c135,a182,30
c135,a183,34
c135,a184,48
c135,a185,54
c135,a186,48
c135,a187,168
c135,b188,873
c135,c189,0
c135,c190,2075
c135,c191,125
c135,c192,66
c135,b193,3
c135,a194,2
c135,a195,1
c136,c137,0
c136,c138,0
c136,c139,1
c136,a140,13
c136,a141,28
c136,a142,8
c136,a143,12
c136,a144,11
c136,a145,7
c136,a146,13
c136,a147,26
c136,a148,123
c136,a149,449
c136,a150,340
c136,a151,18
c136,a152,16
c136,a153,85
c136,a154,93
c136,a155,49
c136,a156,46
c136,a157,75
c136,a158,25
c136,a159,132
c136,a160,27
c136,a161,179
c136,a162,225
c136,a163,301
c136,a164,88
c136,a165,130
c136,a166,134
c136,a167,54
c136,a168,279
c136,a169,24
c136,a170,27
c136,a171,40
c136,a172,65
c136,a173,54
c136,a174,46
c136,a175,28
c136,a176,22
c136,a177,27
c136,a178,35
c136,a179,25
c136,a180,33
c136,a181,35
c136,a182,28
c136,a183,29
c136,a184,43
c136,a185,50
c136,a186,37
c136,a187,146
c136,b188,736
c136,c189,12
c136,c190,2176
c136,c191,158
c136,c192,84
c136,b193,21
c136,a194,3
c136,a195,2
c137,c138,6
c137,c139,1
c137,a140,17
c137,a141,35
c137,a142,10
c137,a143,16
c137,a144,13
c137,a145,9
c137,a146,16
c137,a147,23
c137,a148,25
c137,a149,267
c137,a150,188
c137,a151,27
c137,a152,24
c137,a153,131
c137,a154,122
c137,a155,93
c137,a156,88
c137,a157,60
c137,a158,26
c137,a159,27
c137,a160,34
c137,a161,30
c137,a162,86
c137,a163,79
c137,a164,90
c137,a165,127
c137,a166,81
c137,a167,61
c137,a168,94
c137,a169,34
c137,a170,36
c137,a171,63
c137,a172,93
c137,a173,76
c137,a174,63
c137,a175,41
c137,a176,33
c137,a177,45
c137,a178,57
c137,a179,38
c137,a180,47
c137,a181,65
c137,a182,49
c137,a183,57
c137,a184,76
c137,a185,89
c137,a186,78
c137,a187,234
c137,b188,759
c137,c189,0
c137,c190,2321
c137,c191,97
c137,c192,52
c137,b193,3
c137,a194,3
c137,a195,2
c138,c139,0
c138,a140,28
c138,a141,60
c138,a142,17
c138,a143,27
c138,a144,21
c138,a145,15
c138,a146,26
c138,a147,48
c138,a148,222
c138,a149,676
c138,a150,595
c138,a151,45
c138,a152,40
c138,a153,202
c138,a154,198
c138,a155,138
c138,a156,130
c138,a157,128
c138,a158,47
c138,a159,246
c138,a160,56
c138,a161,330
c138,a162,374
c138,a163,512
c138,a164,171
c138,a165,255
c138,a166,232
c138,a167,106
c138,a168,515
c138,a169,57
c138,a170,61
c138,a171,103
c138,a172,150
c138,a173,126
c138,a174,106
c138,a175,69
c138,a176,55
c138,a177,74
c138,a178,93
c138,a179,64
c138,a180,78
c138,a181,103
c138,a182,80
c138,a183,89
c138,a184,118
c138,a185,137
c138,a186,110
c138,a187,287
c138,b188,147
c138,c189,0
c138,c190,1753
c138,c191,107
c138,c192,60
c138,b193,39
c138,a194,6
c138,a195,3
c139,a140,61
c139,a141,125
c139,a142,36
c139,a143,58
c139,a144,43
c139,a145,32
c139,a146,52
c139,a147,70
c139,a148,96
c139,a149,583
c139,a150,515
c139,a151,99
c139,a152,88
c139,a153,422
c139,a154,388
c139,a155,312
c139,a156,297
c139,a157,177
c139,a158,81
c139,a159,120
c139,a160,115
c139,a161,139
c139,a162,271
c139,a163,254
c139,a164,291
c139,a165,398
c139,a166,255
c139,a167,204
c139,a168,342
c139,a169,124
c139,a170,129
c139,a171,226
c139,a172,313
c139,a173,266
c139,a174,225
c139,a175,150
c139,a176,120
c139,a177,163
c139,a178,206
c139,a179,140
c139,a180,169
c139,a181,236
c139,a182,181
c139,a183,205
c139,a184,262
c139,a185,309
c139,a186,272
c139,a187,566
c139,b188,2
c139,c189,0
c139,c190,2049
c139,c191,74
c139,c192,41
c139,b193,12
c139,a194,11
c139,a195,7
a140,a141,0
a140,a142,0
a140,a143,0
a140,a144,0
a140,a145,0
a140,a146,0
a140,a147,924
a140,a148,468
a140,a149,1359
a140,a150,1402
a140,a151,2531
a140,a152,100
a140,a153,2622
a140,a154,2868
a140,a155,1792
a140,a156,1600
a140,a157,981
a140,a158,6
a140,a159,438
a140,a160,0
a140,a161,325
a140,a162,1202
a140,a163,666
a140,a164,2541
a140,a165,2633
a140,a166,1732
a140,a167,558
a140,a168,1193
a140,a169,211
a140,a170,0
a140,a171,2663
a140,a172,2854
a140,a173,2719
a140,a174,899
a140,a175,2737
a140,a176,2733
a140,a177,2960
a140,a178,2747
a140,a179,2061
a140,a180,1531
a140,a181,2435
a140,a182,2853
a140,a183,2264
a140,a184,1923
a140,a185,2734
a140,a186,2279
a140,a187,786
a140,b188,306
a140,c189,30
a140,c190,0
a140,c191,1
a140,c192,0
a140,b193,71
a140,a194,2824
a140,a195,2969
a141,a142,146
a141,a143,0
a141,a144,403
a141,a145,897
a141,a146,496
a141,a147,2325
a141,a148,490
a141,a149,1355
a141,a150,1556
a141,a151,2108
a141,a152,141
a141,a153,2563
a141,a154,698
a141,a155,2621
a141,a156,2313
a141,a157,0
a141,a158,605
a141,a159,329
a141,a160,0
a141,a161,176
a141,a162,203
a141,a163,378
a141,a164,328
a141,a165,652
a141,a166,135
a141,a167,0
a141,a168,575
a141,a169,0
a141,a170,0
a141,a171,195
a141,a172,1967
a141,a173,249
a141,a174,0
a141,a175,1103
a141,a176,2196
a141,a177,2433
a141,a178,999
a141,a179,867
a141,a180,0
a141,a181,2943
a141,a182,2872
a141,a183,2829
a141,a184,2708
a141,a185,2793
a141,a186,2575
a141,a187,1427
a141,b188,624
a141,c189,62
a141,c190,2
a141,c191,2
a141,c192,1
a141,b193,46
a141,a194,2001
a141,a195,2106
a142,a143,0
a142,a144,0
a142,a145,0
a142,a146,215
a142,a147,1994
a142,a148,604
a142,a149,942
a142,a150,988
a142,a151,2967
a142,a152,938
a142,a153,1976
a142,a154,2608
a142,a155,1257
a142,a156,1129
a142,a157,2479
a142,a158,943
a142,a159,734
a142,a160,157
a142,a161,319
a142,a162,1319
a142,a163,587
a142,a164,2630
a142,a165,2390
a142,a166,2185
a142,a167,2612
a142,a168,987
a142,a169,1441
a142,a170,133
a142,a171,2933
a142,a172,2275
a142,a173,2893
a142,a174,2736
a142,a175,2925
a142,a176,2949
a142,a177,2798
a142,a178,2926
a142,a179,2903
a142,a180,2838
a142,a181,1830
a142,a182,2375
a142,a183,1687
a142,a184,1365
a142,a185,2122
a142,a186,1793
a142,a187,522
a142,b188,191
a142,c189,18
a142,c190,0
a142,c191,1
a142,c192,0
a142,b193,58
a142,a194,2785
a142,a195,2891
a143,a144,271
a143,a145,210
a143,a146,1338
a143,a147,2744
a143,a148,591
a143,a149,1249
a143,a150,1394
a143,a151,1215
a143,a152,0
a143,a153,2828
a143,a154,2857
a143,a155,2181
a143,a156,2031
a143,a157,2010
a143,a158,1927
a143,a159,747
a143,a160,75
a143,a161,332
a143,a162,1369
a143,a163,640
a143,a164,2709
a143,a165,2629
a143,a166,2148
a143,a167,1434
a143,a168,1167
a143,a169,0
a143,a170,0
a143,a171,2185
a143,a172,2931
a143,a173,2542
a143,a174,1404
a143,a175,1906
a143,a176,1673
a143,a177,2425
a143,a178,2127
a143,a179,689
a143,a180,982
a143,a181,2819
a143,a182,2952
a143,a183,2711
a143,a184,2329
a143,a185,2954
a143,a186,2802
a143,a187,975
a143,b188,322
a143,c189,28
a143,c190,0
a143,c191,0
a143,c192,0
a143,b193,37
a143,a194,2101
a143,a195,2710
a144,a145,0
a144,a146,0
a144,a147,44
a144,a148,431
a144,a149,1084
a144,a150,1041
a144,a151,2623
a144,a152,2608
a144,a153,1850
a144,a154,2597
a144,a155,976
a144,a156,818
a144,a157,1200
a144,a158,3
a144,a159,410
a144,a160,0
a144,a161,331
a144,a162,1357
a144,a163,669
a144,a164,2745
a144,a165,2407
a144,a166,2132
a144,a167,1957
a144,a168,1107
a144,a169,2801
a144,a170,1217
a144,a171,2834
a144,a172,2152
a144,a173,2793
a144,a174,2582
a144,a175,2609
a144,a176,2490
a144,a177,2233
a144,a178,2630
a144,a179,2846
a144,a180,2950
a144,a181,1366
a144,a182,1754
a144,a183,1213
a144,a184,1047
a144,a185,1735
a144,a186,1191
a144,a187,432
a144,b188,201
a144,c189,22
a144,c190,0
a144,c191,2
a144,c192,1
a144,b193,101
a144,a194,2714
a144,a195,2045
a145,a146,158
a145,a147,1209
a145,a148,602
a145,a149,856
a145,a150,830
a145,a151,2641
a145,a152,2582
a145,a153,1574
a145,a154,2298
a145,a155,888
a145,a156,772
a145,a157,2438
a145,a158,827
a145,a159,725
a145,a160,112
a145,a161,322
a145,a162,1317
a145,a163,594
a145,a164,2494
a145,a165,2121
a145,a166,2176
a145,a167,2711
a145,a168,933
a145,a169,2790
a145,a170,1250
a145,a171,2649
a145,a172,1867
a145,a173,2593
a145,a174,2928
a145,a175,2504
a145,a176,2498
a145,a177,2213
a145,a178,2511
a145,a179,2824
a145,a180,2964
a145,a181,1299
a145,a182,1708
a145,a183,1172
a145,a184,963
a145,a185,1584
a145,a186,1207
a145,a187,373
a145,b188,155
a145,c189,16
a145,c190,0
a145,c191,1
a145,c192,0
